Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","NB VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","NB Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","NB Ratio [x]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","CPU (Tctl) [°C]","CPU Package [°C]","Core Voltage [V]","NB Voltage [V]","Core Current [A]","NB Current [A]","Core Power [W]","NB Power [W]","CPU Total Power [W]","T1 [°C]","Auxiliary [°C]","Motherboard [°C]","VCC3V [V]","Vcore [V]","VIN2 [V]","VIN3 [V]","VIN4 [V]","VIN5 [V]","VIN6 [V]","3VSB [V]","VBAT [V]","Fan1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.2.2017,18:41:1.132,2055,16848,10.8,1906,6246,23.3,1.2,1.400,1.400,1.400,1.400,1.200,3805.4,3805.4,3805.4,3805.4,100.1,1802.6,61.9,61.9,80.9,85.7,85.7,72.6,38.0,38.0,38.0,38.0,18.0,934.7,9.33,10,11,10,30,42,34.4,83.4,1.344,1.163,56.471,5.647,75.882,6.565,82.447,41,41,26,3.360,1.384,1.496,0.960,1.096,1.096,1.120,3.360,3.328,1032,No,33,No,No,100.0,2.7,100.0,2.558,0.316,30338,3644,31,31,1.000,1753,1.670,1058.4,1350.0,952.9,0.0,0.0,0.0,0.0,3.4,1.1,39.0,3.6,3.6,138,80,20,5.0,0,0,4,0,10.776,4.766,0,
13.2.2017,18:41:1.454,2097,16806,11.0,1927,6224,23.6,1.2,1.400,1.400,1.400,1.400,1.200,3805.4,3805.4,3805.4,3805.4,100.1,1802.6,66.6,62.5,75.0,75.0,75.0,69.8,38.0,38.0,38.0,38.0,18.0,934.7,9.33,10,11,10,30,42,34.3,83.3,1.337,1.163,56.471,5.412,75.529,6.291,81.821,41,41,26,3.360,1.392,1.496,0.960,1.096,1.096,1.120,3.360,3.312,1032,No,33,No,No,100.0,30.5,100.0,17.895,0.308,30343,3645,31,31,1.000,1747,1.735,1058.4,1350.0,952.9,1.0,0.0,0.0,0.0,3.5,1.3,39.0,3.8,3.8,144,86,20,5.0,0,0,4,0,8.518,14.696,0,
13.2.2017,18:41:1.799,2080,16824,11.0,1920,6231,23.5,1.2,1.400,1.400,1.400,1.400,1.200,3805.4,3805.4,3805.4,3805.4,100.1,1802.6,66.6,57.1,57.1,80.9,80.9,65.4,38.0,38.0,38.0,38.0,18.0,934.7,9.33,10,11,10,30,42,34.8,83.8,1.344,1.163,55.882,5.412,75.092,6.291,81.383,41,41,26,3.344,1.384,1.496,0.968,1.096,1.096,1.120,3.360,3.328,1033,No,33,No,No,100.0,100.0,100.0,1.368,7.208,30343,3647,31,31,1.000,1747,1.822,1058.4,1350.0,952.9,1.0,0.0,0.0,0.0,3.5,1.5,39.0,3.9,3.9,145,87,19,5.0,0,0,4,0,209.481,9.947,0,
13.2.2017,18:41:2.105,2121,16782,11.2,1944,6207,23.8,1.2,1.400,1.400,1.400,1.400,1.200,3805.4,3805.4,3805.4,3805.4,100.1,1802.6,68.1,68.1,81.8,72.7,81.8,72.7,38.0,38.0,38.0,38.0,18.0,934.7,9.33,10,11,10,30,42,35.3,84.3,1.344,1.163,56.471,5.412,75.882,6.291,82.174,42,42,26,3.360,1.376,1.496,0.960,1.096,1.096,1.120,3.360,3.328,1032,No,33,No,No,100.0,100.0,100.0,9.655,0.585,30346,3647,31,31,1.000,1744,2.092,1058.4,1350.0,952.9,2.0,0.0,0.0,0.0,3.5,1.6,39.0,4.5,4.5,143,86,19,5.0,0,0,4,0,8.099,3.817,0,
13.2.2017,18:41:2.418,2111,16792,11.1,1938,6214,23.7,1.2,1.400,1.400,1.400,1.400,1.200,3805.4,3805.4,3805.4,3805.4,100.1,1802.6,63.1,52.6,63.1,47.3,63.1,56.5,38.0,38.0,38.0,38.0,18.0,934.7,9.33,10,11,10,30,42,35.5,84.5,1.337,1.163,60.588,5.412,81.037,6.291,87.328,42,42,26,3.360,1.400,1.496,0.968,1.096,1.096,1.120,3.360,3.328,1030,No,33,No,No,100.0,8.6,100.0,9.738,1.408,30349,3648,31,31,1.000,1746,1.742,1058.4,1350.0,952.9,0.0,0.0,0.0,0.0,3.5,6.6,39.0,3.8,3.8,143,85,19,5.0,0,0,4,0,0.000,0.000,0,
13.2.2017,18:41:2.830,2175,16728,11.5,2004,6148,24.5,1.2,1.400,1.400,1.400,1.400,1.200,3805.4,3805.4,3805.4,3805.4,100.1,1802.6,78.2,91.3,82.6,86.9,91.3,84.8,38.0,38.0,38.0,38.0,18.0,934.7,9.33,10,11,10,30,42,35.9,84.9,1.325,1.163,65.294,5.412,86.515,6.291,92.806,42,42,26,3.360,1.376,1.496,0.960,1.096,1.096,1.120,3.360,3.312,1032,No,33,No,No,100.0,100.0,100.0,11.897,0.129,30354,3648,31,31,1.000,1746,1.697,1058.4,1350.0,952.9,0.0,0.0,0.0,0.0,3.6,1.1,39.0,3.7,3.7,149,91,21,5.0,0,0,4,0,0.000,0.000,0,
13.2.2017,18:41:3.136,2233,16670,11.8,2041,6111,25.0,1.2,1.400,1.400,1.400,1.400,1.200,3805.4,3805.4,3805.4,3805.4,100.1,1802.6,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,38.0,18.0,934.7,9.33,10,11,10,30,42,45.3,94.3,1.325,1.163,65.882,4.706,87.294,5.471,92.765,42,42,26,3.360,1.376,1.496,0.960,1.096,1.096,1.120,3.360,3.328,1030,No,33,No,No,37.1,1.7,38.8,0.717,0.229,30354,3648,32,32,0.937,1743,1.717,270.0,202.5,405.0,0.0,1.0,0.0,0.0,3.7,0.5,39.0,3.7,3.7,150,92,22,2.5,0,0,4,0,0.000,5.945,0,
13.2.2017,18:41:3.491,2314,16590,12.2,2127,6025,26.0,1.2,1.400,1.400,1.400,1.400,1.200,3805.4,3805.4,3805.4,3805.4,100.1,1802.6,90.0,100.0,95.0,100.0,100.0,96.3,38.0,38.0,38.0,38.0,18.0,934.7,9.33,10,11,10,30,42,45.5,94.5,1.337,1.163,56.471,5.647,75.529,6.565,82.094,42,42,26,3.360,1.376,1.496,0.968,1.096,1.104,1.120,3.360,3.312,1030,No,33,No,No,8.1,21.2,29.2,0.564,0.615,30354,3648,31,31,0.937,1748,1.381,270.0,202.5,405.0,1.0,3.0,0.0,0.0,3.7,1.1,39.0,3.0,3.0,150,92,22,2.5,0,0,4,0,19.043,5.143,0,
13.2.2017,18:41:3.792,2339,16564,12.3,2162,5989,26.5,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,77.2,86.3,95.4,100.0,100.0,89.7,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,45.5,94.5,1.337,1.163,65.294,5.412,87.331,6.291,93.622,42,43,26,3.360,1.376,1.496,0.968,1.096,1.104,1.120,3.360,3.312,1030,No,33,No,No,100.0,0.0,100.0,17.324,0.000,30359,3648,31,31,0.937,1750,1.381,270.0,202.5,405.0,0.0,3.0,0.0,0.0,3.7,0.9,39.0,3.0,3.0,150,92,22,2.5,0,0,4,0,1.332,1.585,0,
13.2.2017,18:41:4.089,2371,16533,12.5,2191,5960,26.8,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,78.9,84.2,94.7,100.0,100.0,89.5,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,45.5,94.5,1.331,1.163,65.294,5.412,86.923,6.291,93.214,42,43,26,3.360,1.376,1.496,0.968,1.096,1.104,1.120,3.360,3.312,1032,No,33,No,No,14.7,0.0,14.7,0.225,0.000,30359,3648,30,30,0.937,1754,0.888,270.0,202.5,405.0,0.0,2.0,0.0,0.0,3.7,0.4,39.0,1.9,1.9,150,92,22,2.5,0,0,4,0,5.454,6.212,0,
13.2.2017,18:41:4.434,2373,16530,12.5,2214,5937,27.1,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,94.7,94.7,100.0,100.0,100.0,97.3,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,45.8,94.8,1.337,1.163,58.824,5.412,78.676,6.291,84.968,42,43,26,3.360,1.376,1.496,0.968,1.096,1.104,1.120,3.360,3.312,1032,No,33,No,No,81.8,1.1,82.9,0.752,0.261,30360,3648,30,30,0.937,1755,0.834,270.0,202.5,405.0,0.0,2.0,0.0,0.0,3.7,0.7,39.0,1.8,1.8,150,92,22,2.5,0,0,4,0,9.328,18.589,0,
13.2.2017,18:41:4.782,2396,16507,12.6,2239,5913,27.4,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,83.3,87.5,100.0,100.0,100.0,92.7,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,45.9,94.9,1.350,1.163,52.941,5.412,71.471,6.291,77.762,43,44,26,3.360,1.376,1.496,0.968,1.096,1.104,1.120,3.360,3.312,1032,No,33,No,No,100.0,20.7,100.0,14.503,0.601,30364,3648,30,30,0.937,1751,0.834,270.0,202.5,405.0,0.0,2.0,0.0,0.0,3.7,0.9,39.0,1.8,1.8,150,92,22,2.5,0,0,4,0,49.230,20.581,0,
13.2.2017,18:41:5.078,2377,16526,12.5,2216,5936,27.1,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,80.9,71.4,80.9,95.2,95.2,82.1,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,45.5,94.5,1.344,1.163,55.882,5.412,75.092,6.291,81.383,43,44,26,3.360,1.384,1.496,0.968,1.096,1.104,1.120,3.360,3.312,1030,No,33,No,No,90.2,0.1,90.2,19.141,0.015,30370,3648,30,30,0.937,1756,0.839,270.0,202.5,405.0,4.0,4.0,0.0,0.0,3.7,3.1,39.0,1.8,1.8,151,93,22,2.5,0,0,4,0,33.127,26.312,0,
13.2.2017,18:41:5.372,2389,16515,12.6,2227,5924,27.3,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,63.1,68.4,36.8,57.8,68.4,56.5,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,45.5,94.5,1.344,1.163,55.882,5.176,75.092,6.018,81.110,43,44,26,3.360,1.392,1.496,0.968,1.096,1.096,1.120,3.360,3.312,1030,No,33,No,No,0.0,0.9,0.9,0.000,0.055,30370,3648,30,30,0.937,1758,0.839,270.0,202.5,405.0,2.0,3.0,0.0,0.0,3.7,0.8,39.0,1.8,1.8,150,93,22,2.5,0,0,4,0,15.086,2.584,0,
13.2.2017,18:41:5.672,2390,16514,12.6,2229,5922,27.3,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,57.8,38.8,31.5,26.3,57.8,38.6,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,45.0,94.0,1.350,1.163,51.765,5.412,69.882,6.291,76.174,43,45,26,3.360,1.440,1.496,0.968,1.096,1.104,1.120,3.360,3.328,1030,No,33,No,No,16.5,0.1,16.6,0.178,0.013,30370,3648,30,30,0.937,1758,0.787,270.0,202.5,405.0,0.0,2.0,0.0,0.0,3.7,0.5,39.0,1.7,1.7,150,93,22,2.5,0,0,4,0,1.397,1.697,0,
13.2.2017,18:41:5.971,2392,16512,12.6,2227,5925,27.3,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,47.3,60.0,78.9,52.6,78.9,59.7,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,44.6,93.6,1.337,1.163,56.471,5.412,75.529,6.291,81.821,43,45,26,3.360,1.392,1.496,0.968,1.096,1.096,1.120,3.360,3.312,1032,No,33,No,No,12.8,1.9,14.8,0.327,2.648,30370,3649,30,30,0.937,1763,0.787,135.0,202.5,405.0,0.0,2.0,0.0,0.0,3.7,0.6,39.0,1.7,1.7,150,93,22,2.5,0,0,4,0,22.092,2.332,0,
13.2.2017,18:41:6.267,2388,16515,12.6,2230,5922,27.3,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,47.3,57.8,47.3,36.8,57.8,47.3,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,44.5,93.5,1.337,1.163,59.412,5.412,79.463,6.291,85.754,43,45,26,3.360,1.424,1.496,0.968,1.104,1.104,1.120,3.360,3.328,1032,No,33,No,No,0.0,0.1,0.1,0.000,0.263,30370,3649,30,30,0.937,1763,0.787,135.0,202.5,405.0,0.0,2.0,0.0,0.0,3.7,1.3,39.0,1.7,1.7,150,93,22,2.5,0,0,4,0,27.340,2.400,0,
13.2.2017,18:41:6.582,2390,16514,12.6,2232,5920,27.3,1.2,1.400,1.400,1.400,1.400,1.200,3805.3,3805.3,3805.3,3805.3,100.1,1802.5,42.1,52.6,57.8,47.3,57.8,50.0,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,44.0,93.0,1.344,1.163,56.471,5.412,75.882,6.291,82.174,43,45,26,3.344,1.392,1.496,0.968,1.096,1.096,1.120,3.360,3.312,1033,No,33,No,No,9.0,0.4,9.5,0.490,1.138,30370,3649,30,30,0.937,1763,0.787,135.0,202.5,405.0,1.0,3.0,0.0,0.0,3.7,0.7,39.0,1.7,1.7,150,93,22,2.5,0,0,4,0,27.384,4.983,0,
13.2.2017,18:41:6.895,2339,16565,12.3,2185,5967,26.8,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,75.0,85.0,90.0,90.0,90.0,85.0,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,43.5,92.5,1.337,1.163,60.000,5.647,80.250,6.565,86.815,47,45,26,3.360,1.376,1.496,0.960,1.096,1.104,1.120,3.360,3.312,1033,No,33,No,No,33.9,8.3,42.1,9.866,0.641,30373,3650,30,30,0.937,1761,0.779,135.0,202.5,405.0,6.0,5.0,0.0,0.0,3.7,5.4,39.0,1.7,1.7,150,92,20,2.5,0,0,4,0,106.130,10.018,0,
13.2.2017,18:41:7.197,2341,16562,12.3,2169,5982,26.6,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,40.0,50.0,75.0,50.0,75.0,53.8,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,43.0,92.0,1.337,1.163,57.059,4.706,76.316,5.471,81.787,47,45,26,3.344,1.384,1.496,0.968,1.096,1.096,1.120,3.360,3.312,1032,No,33,No,No,67.9,35.5,100.0,2.834,1.206,30374,3650,30,30,0.937,1766,0.779,135.0,202.5,405.0,6.0,5.0,0.0,0.0,3.7,3.6,39.0,1.7,1.7,150,93,20,2.5,0,0,4,0,184.041,14.399,0,
13.2.2017,18:41:7.494,2344,16560,12.4,2173,5979,26.6,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,42.1,36.8,42.1,42.1,42.1,40.8,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,42.6,91.6,1.337,1.163,56.471,5.412,75.529,6.291,81.821,47,45,26,3.360,1.392,1.496,0.968,1.096,1.096,1.120,3.360,3.328,1032,No,33,No,No,3.9,65.1,69.1,0.884,1.091,30374,3650,30,30,0.937,1767,0.782,135.0,202.5,405.0,5.0,4.0,0.0,0.0,3.7,7.2,39.0,1.7,1.7,150,93,20,2.5,0,0,4,0,175.344,35.321,0,
13.2.2017,18:41:7.792,2428,16476,12.8,2171,5980,26.6,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,21.0,21.0,26.3,21.0,26.3,22.3,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,42.1,91.1,1.337,1.163,60.588,5.412,81.037,6.291,87.328,46,45,26,3.344,1.384,1.496,0.960,1.104,1.096,1.120,3.360,3.312,1035,No,33,No,No,49.2,0.7,49.9,3.170,0.055,30375,3650,30,30,0.937,1763,0.782,135.0,202.5,405.0,5.0,4.0,0.0,0.0,3.7,5.0,39.0,1.7,1.7,150,93,20,2.5,0,0,4,0,234.947,52.251,0,
13.2.2017,18:41:8.094,2424,16480,12.8,2196,5955,26.9,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,78.9,36.8,57.8,68.4,78.9,60.5,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,41.6,90.6,1.337,1.163,57.059,5.412,76.316,6.291,82.607,46,45,26,3.360,1.392,1.496,0.960,1.096,1.096,1.120,3.360,3.328,1035,No,33,No,No,56.3,1.8,58.0,7.123,0.188,30377,3650,30,30,0.937,1765,0.803,135.0,202.5,405.0,5.0,3.0,0.0,0.0,3.7,4.6,39.0,1.7,1.7,150,93,20,2.5,0,0,5,0,186.203,49.010,0,
13.2.2017,18:41:8.398,2457,16446,12.9,2252,5900,27.6,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,85.0,75.0,95.0,85.0,95.0,85.0,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,41.6,90.6,1.337,1.163,56.471,5.412,75.529,6.291,81.821,46,45,26,3.344,1.376,1.496,0.960,1.096,1.096,1.120,3.360,3.312,1035,No,33,No,No,27.1,0.1,27.2,0.480,0.042,30377,3650,30,30,0.937,1766,0.803,135.0,202.5,405.0,9.0,5.0,0.0,0.0,3.6,8.4,39.0,1.7,1.7,148,90,20,2.5,0,0,5,0,91.154,16.024,0,
13.2.2017,18:41:8.819,2479,16424,13.1,2295,5856,28.1,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,68.4,78.9,73.6,100.0,100.0,80.2,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,42.0,91.0,1.337,1.163,60.588,4.941,81.037,5.744,86.781,45,45,26,3.360,1.376,1.496,0.960,1.096,1.096,1.120,3.360,3.312,1036,No,33,No,No,71.9,34.9,100.0,0.280,1.338,30377,3651,30,30,0.937,1773,0.945,135.0,202.5,405.0,7.0,5.0,0.0,0.0,3.6,8.6,39.0,2.0,2.0,148,90,21,2.5,0,0,5,0,14.475,28.392,0,
13.2.2017,18:41:9.139,2480,16423,13.1,2322,5830,28.4,1.2,1.450,1.400,1.400,1.400,1.200,3893.1,3793.3,3793.3,3793.3,99.8,1796.8,25.9,22.2,29.6,48.1,48.1,31.4,39.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,41.9,90.9,1.350,1.163,56.471,5.412,76.235,6.291,82.526,45,45,26,3.360,1.360,1.496,0.960,1.104,1.096,1.120,3.376,3.328,1036,No,33,No,No,41.6,71.0,100.0,0.340,144.549,30377,3696,30,30,0.937,1772,0.945,135.0,202.5,405.0,6.0,4.0,0.0,0.0,3.6,4.2,39.0,2.0,2.0,148,90,21,2.5,0,0,5,0,7.872,2.820,0,
13.2.2017,18:41:9.518,2387,16516,12.6,2231,5920,27.3,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,14.2,30.0,14.2,19.0,30.0,19.4,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,41.4,90.4,1.337,1.163,56.471,5.647,75.529,6.565,82.094,45,46,26,3.360,1.216,1.496,0.968,1.096,1.096,1.120,3.360,3.312,1040,No,33,No,No,100.0,65.1,100.0,3.213,97.000,30379,3731,30,30,0.937,1770,0.952,135.0,202.5,405.0,0.0,2.0,0.0,0.0,3.6,0.4,39.0,2.1,2.1,148,90,21,2.5,0,0,5,0,6.659,4.059,0,
13.2.2017,18:41:9.815,2409,16495,12.7,2255,5896,27.6,1.2,1.400,1.400,1.400,1.400,1.200,3793.3,3793.3,3793.3,3793.3,99.8,1796.8,50.0,48.0,41.6,8.3,50.0,37.0,38.0,38.0,38.0,38.0,18.0,931.7,9.33,10,11,10,30,42,40.8,89.8,1.350,1.163,55.882,5.412,75.441,6.291,81.732,45,46,26,3.360,1.424,1.496,0.968,1.096,1.104,1.120,3.360,3.328,1042,No,33,No,No,41.6,17.0,58.6,0.398,0.262,30379,3731,30,30,0.937,1767,0.952,135.0,202.5,405.0,0.0,2.0,0.0,0.0,3.6,0.5,39.0,2.1,2.1,148,90,21,2.5,0,0,5,0,16.477,0.533,0,
13.2.2017,18:41:10.114,2410,16493,12.7,2257,5894,27.6,1.2,1.400,1.400,1.400,1.400,1.200,3793.0,3793.0,3793.0,3793.0,99.8,1796.7,26.3,52.6,31.5,42.1,52.6,38.1,38.0,38.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,40.6,89.6,1.337,1.163,55.882,5.412,74.743,6.291,81.034,45,45,26,3.360,1.392,1.488,0.968,1.096,1.096,1.120,3.360,3.312,1045,No,33,No,No,83.7,41.5,100.0,16.886,4.810,30383,3732,30,30,0.937,1770,0.852,135.0,202.5,405.0,4.0,4.0,0.0,1.0,3.8,3.5,39.0,1.8,1.8,155,97,21,2.5,0,0,5,0,0.628,1.920,0,
13.2.2017,18:41:10.430,2254,16650,11.9,2110,6041,25.8,1.2,0.887,0.887,0.887,0.887,1.200,1397.4,1397.4,1397.4,1397.4,99.8,1796.7,36.8,42.1,63.1,15.7,63.1,39.4,14.0,14.0,14.0,14.0,18.0,931.6,9.33,10,11,10,30,42,40.1,89.1,1.238,1.163,18.235,4.471,22.566,5.197,27.763,45,45,26,3.376,1.368,1.496,0.968,1.104,1.096,1.120,3.376,3.312,1046,No,33,No,No,38.1,1.7,39.9,1.177,0.938,30384,3732,30,30,0.937,1763,0.852,135.0,202.5,405.0,0.0,2.0,0.0,0.0,3.8,0.5,39.0,1.8,1.8,155,97,21,2.5,0,0,5,0,0.188,1.894,0,
13.2.2017,18:41:10.723,2257,16647,11.9,2113,6039,25.9,1.2,1.400,1.400,1.400,1.400,1.200,3793.0,3793.0,3793.0,3793.0,99.8,1796.7,35.0,50.0,40.0,0.0,50.0,31.3,38.0,38.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,39.6,88.6,1.337,1.163,56.471,5.412,75.529,6.291,81.821,45,45,26,3.360,1.384,1.496,0.968,1.096,1.104,1.120,3.360,3.312,1049,No,33,No,No,42.3,0.0,42.3,12.205,0.000,30387,3732,30,30,0.937,1766,0.845,135.0,202.5,405.0,1.0,2.0,0.0,0.0,3.8,1.0,39.0,1.8,1.8,155,97,21,2.5,0,0,5,0,0.000,0.000,0,
13.2.2017,18:41:11.026,2259,16644,11.9,2115,6036,25.9,1.2,1.400,1.400,1.400,1.400,1.200,3793.0,3793.0,3793.0,3793.0,99.8,1796.7,21.0,57.8,31.5,21.0,57.8,32.8,38.0,38.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,39.1,88.1,1.337,1.163,57.647,4.471,77.103,5.197,82.300,45,45,26,3.360,1.400,1.496,0.968,1.096,1.104,1.120,3.360,3.328,1048,No,33,No,No,19.5,1.5,21.0,3.561,0.003,30388,3732,30,30,0.937,1766,0.845,135.0,202.5,405.0,0.0,2.0,0.0,0.0,3.8,0.7,39.0,1.8,1.8,155,97,21,2.5,0,0,5,0,53.237,1.065,0,
13.2.2017,18:41:11.325,2263,16640,11.9,2119,6032,25.9,1.2,1.400,1.400,1.400,1.400,1.200,3793.0,3793.0,3793.0,3793.0,99.8,1796.7,47.3,57.8,57.8,78.9,78.9,60.4,38.0,38.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,39.0,88.0,1.344,1.163,55.882,5.412,75.092,6.291,81.383,45,45,26,3.360,1.392,1.496,0.968,1.104,1.096,1.120,3.360,3.312,1048,No,33,No,No,84.3,0.1,84.4,3.481,0.069,30389,3733,30,30,0.937,1763,0.827,135.0,202.5,405.0,10.0,7.0,0.0,2.0,3.8,7.8,39.0,1.8,1.8,155,97,24,2.5,0,0,5,0,10.486,14.990,0,
13.2.2017,18:41:11.695,2303,16600,12.1,2149,6002,26.3,1.2,1.400,1.400,1.400,1.400,1.200,3793.0,3793.0,3793.0,3793.0,99.8,1796.7,47.3,68.4,94.7,78.9,94.7,72.3,38.0,38.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,39.3,88.3,1.337,1.163,56.471,5.412,75.529,6.291,81.821,45,45,26,3.360,1.376,1.496,0.960,1.104,1.104,1.120,3.360,3.312,1051,No,33,No,No,90.2,29.6,100.0,2.004,7.184,30390,3735,30,30,0.937,1762,0.988,135.0,202.5,405.0,1.0,4.0,0.0,0.0,3.8,1.8,39.0,2.1,2.1,154,96,22,2.5,0,0,5,0,88.690,5.630,0,
13.2.2017,18:41:11.986,2312,16591,12.2,2158,5993,26.4,1.2,1.400,1.400,1.400,1.400,1.200,3793.0,3793.0,3793.0,3793.0,99.8,1796.7,41.6,54.1,41.6,50.0,54.1,46.8,38.0,38.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,39.3,88.3,1.350,1.163,51.765,5.412,69.882,6.291,76.174,45,45,26,3.360,1.392,1.496,0.968,1.096,1.096,1.120,3.360,3.312,1051,No,33,No,No,43.1,0.0,43.2,4.402,0.055,30391,3735,30,30,0.937,1763,0.988,135.0,202.5,405.0,2.0,4.0,0.0,0.0,3.8,1.8,39.0,2.1,2.1,154,96,22,2.5,0,0,5,0,7.415,5.100,0,
13.2.2017,18:41:12.296,2309,16595,12.2,2160,5992,26.4,1.2,0.887,1.450,1.400,1.400,1.200,1397.4,3892.8,3793.0,3793.0,99.8,1796.7,21.0,21.0,50.0,11.1,50.0,25.8,14.0,39.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,39.3,88.3,1.419,1.163,32.941,5.412,46.735,6.291,53.026,45,45,27,3.376,1.216,1.496,0.960,1.096,1.096,1.120,3.360,3.328,1052,No,33,No,No,45.0,0.0,45.0,12.730,0.000,30395,3735,30,30,0.937,1770,0.923,135.0,202.5,405.0,1.0,4.0,0.0,0.0,3.8,1.0,39.0,2.0,2.0,154,96,22,2.5,0,0,5,0,22.070,2.792,0,
