Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","NB VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","NB Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","NB Ratio [x]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","CPU (Tctl) [°C]","CPU Package [°C]","Core Voltage [V]","NB Voltage [V]","Core Current [A]","NB Current [A]","Core Power [W]","NB Power [W]","CPU Total Power [W]","T1 [°C]","Auxiliary [°C]","Motherboard [°C]","VCC3V [V]","Vcore [V]","VIN2 [V]","VIN3 [V]","VIN4 [V]","VIN5 [V]","VIN6 [V]","3VSB [V]","VBAT [V]","Fan1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.2.2017,17:50:7.128,5024,13879,26.5,4502,3649,55.2,1.6,1.400,0.887,1.400,1.400,1.200,3804.4,1401.6,3804.4,3804.4,100.1,1802.1,100.0,100.0,100.0,100.0,100.0,100.0,38.0,14.0,38.0,38.0,18.0,934.4,9.33,10,11,10,30,42,67.9,116.9,1.313,1.156,79.412,5.647,104.228,6.529,110.757,65,86,28,3.328,1.256,1.496,0.960,1.080,1.104,1.120,3.344,3.328,1679,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3279,61,61,1.056,1890,43.899,1163.2,1350.0,1046.3,99.0,82.0,0.0,0.0,7.7,94.2,43.0,95.0,95.0,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:7.471,5022,13882,26.5,4507,3644,55.2,1.6,1.400,1.400,0.887,1.400,1.200,3804.4,3804.4,1401.6,3804.4,100.1,1802.1,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,14.0,38.0,18.0,934.4,9.33,10,11,10,30,42,67.9,116.9,1.325,1.163,71.176,5.647,94.309,6.565,100.874,65,86,28,3.328,1.328,1.488,0.960,1.080,1.104,1.120,3.328,3.312,1672,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3279,61,61,1.068,1890,46.057,1176.2,1350.0,1058.2,89.0,75.0,0.0,0.0,7.7,89.1,43.0,99.7,99.7,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:7.799,5050,13854,26.7,4541,3611,55.7,1.6,1.150,1.400,0.887,1.400,1.200,2803.2,3804.4,1401.6,3804.4,100.1,1802.1,100.0,100.0,100.0,100.0,100.0,100.0,28.0,38.0,14.0,38.0,18.0,934.4,9.33,10,11,10,30,42,67.9,116.9,1.313,1.163,82.941,6.118,108.860,7.112,115.972,65,85,28,3.296,1.256,1.496,0.960,1.080,1.104,1.120,3.328,3.328,1668,No,39,No,No,0.0,2.6,2.6,0.000,6.390,28474,3281,61,61,1.087,1894,51.495,1188.9,1350.0,1070.4,81.0,69.0,0.0,0.0,7.7,89.9,43.0,111.5,111.5,316,259,61,5.0,0,0,100,9,7.077,0.000,0,
13.2.2017,17:50:8.143,5060,13843,26.7,4555,3596,55.8,1.6,1.313,1.400,1.400,1.400,1.200,3604.1,3804.4,3804.4,3804.4,100.1,1802.1,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,38.0,38.0,18.0,934.4,9.33,10,11,10,30,42,67.9,116.9,1.313,1.163,75.882,5.647,99.596,6.565,106.160,65,85,28,3.328,1.312,1.496,0.960,1.088,1.104,1.120,3.328,3.312,1668,No,39,No,No,0.0,0.2,0.2,0.000,0.199,28474,3281,61,61,1.056,1886,43.571,1163.2,1350.0,1046.3,99.0,81.0,0.0,0.0,7.7,96.8,43.0,94.3,94.3,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:8.456,5081,13823,26.8,4579,3573,56.1,1.6,1.400,1.400,1.400,1.400,1.200,3804.4,3804.4,3804.4,3804.4,100.1,1802.1,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,38.0,18.0,934.4,9.33,10,11,10,30,42,67.9,116.9,1.306,1.156,80.588,6.353,105.268,7.346,112.614,65,85,28,3.328,1.312,1.496,0.960,1.080,1.104,1.120,3.344,3.312,1664,No,39,No,No,20.9,1.7,22.6,0.099,7.202,28474,3284,61,61,1.068,1885,45.562,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,100.0,43.0,98.6,98.6,316,259,61,5.0,0,0,100,9,4.642,0.000,0,
13.2.2017,17:50:8.784,5063,13841,26.7,4559,3592,55.9,1.6,1.400,1.400,1.400,1.400,1.200,3804.4,3804.4,3804.4,3804.4,100.1,1802.1,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,38.0,18.0,934.4,9.33,10,11,10,30,42,67.9,116.9,1.313,1.156,78.824,5.647,103.456,6.529,109.985,65,85,28,3.328,1.256,1.496,0.960,1.080,1.096,1.120,3.344,3.312,1664,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3284,62,62,1.056,1887,46.353,1163.2,1350.0,1046.3,99.0,82.0,0.0,0.0,7.7,95.3,43.0,100.3,100.3,316,259,61,5.0,0,0,100,9,2.435,0.000,0,
13.2.2017,17:50:9.128,5070,13833,26.8,4581,3570,56.2,1.6,1.313,1.400,1.400,0.887,1.200,3604.1,3804.4,3804.4,1401.6,100.1,1802.1,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,38.0,14.0,18.0,934.4,9.33,10,11,10,30,42,67.9,116.9,1.319,1.163,70.588,5.882,93.088,6.838,99.926,65,85,28,3.344,1.216,1.496,0.960,1.080,1.104,1.120,3.328,3.312,1664,No,39,No,No,0.0,4.8,4.8,0.000,9.210,28474,3287,62,62,1.068,1880,53.804,1176.2,1350.0,1058.2,90.0,75.0,0.0,0.0,7.7,93.5,43.0,116.5,116.5,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:9.456,5060,13844,26.7,4571,3580,56.0,1.6,0.887,1.400,1.400,1.400,1.200,1412.4,3833.6,3833.6,3833.6,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,14.0,38.0,38.0,38.0,18.0,941.6,9.33,10,11,10,30,42,67.9,116.9,1.188,1.163,58.235,5.647,69.154,6.565,75.719,65,86,28,3.328,1.240,1.496,0.960,1.096,1.104,1.120,3.344,3.328,1668,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3287,61,61,1.068,1888,45.021,1176.2,1350.0,1058.2,99.0,82.0,0.0,0.0,7.7,93.1,43.0,97.4,97.4,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:9.790,5058,13845,26.7,4569,3582,56.0,1.6,1.400,1.313,1.400,1.400,1.200,3833.6,3631.8,3833.6,3833.6,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,38.0,38.0,18.0,941.6,9.33,10,11,10,30,42,67.6,116.6,1.319,1.150,74.706,6.824,98.518,7.847,106.365,65,86,28,3.328,1.336,1.496,0.960,1.080,1.104,1.120,3.328,3.312,1668,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3287,62,62,1.106,1883,47.988,1201.6,1350.0,1080.0,92.0,78.0,0.0,0.0,7.7,97.9,43.0,103.9,103.9,316,259,61,5.0,0,0,100,9,1.390,0.322,0,
13.2.2017,17:50:10.118,5012,13891,26.5,4515,3636,55.3,1.6,1.313,1.400,1.400,1.400,1.200,3631.8,3833.6,3833.6,3833.6,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,38.0,38.0,18.0,941.6,9.33,10,11,10,30,42,67.8,116.8,1.238,1.163,62.941,6.118,77.890,7.112,85.001,65,86,28,3.344,1.320,1.496,0.960,1.088,1.104,1.120,3.328,3.328,1668,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3287,62,62,1.068,1880,46.088,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,100.0,43.0,99.8,99.8,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:10.477,5012,13892,26.5,4513,3638,55.3,1.6,1.238,1.400,1.238,1.400,1.200,3228.3,3833.6,3228.3,3833.6,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,32.0,38.0,18.0,941.6,9.33,10,11,10,30,42,67.8,116.8,1.313,1.156,75.294,7.059,98.824,8.162,106.985,65,86,28,3.344,1.312,1.496,0.960,1.080,1.104,1.120,3.328,3.312,1664,No,39,No,No,0.0,4.4,4.4,0.000,5.835,28474,3289,62,62,1.056,1887,44.218,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,97.3,43.0,95.7,95.7,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:10.821,5012,13892,26.5,4513,3638,55.3,1.6,1.238,1.400,1.400,1.400,1.200,3228.3,3833.6,3833.6,3833.6,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,38.0,38.0,18.0,941.6,9.33,10,11,10,30,42,67.8,116.8,1.313,1.163,79.412,6.118,104.228,7.112,111.340,65,86,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,1664,No,39,No,No,0.0,0.3,0.3,0.000,0.881,28474,3289,62,62,1.068,1888,45.405,1176.2,1350.0,1058.2,98.0,81.0,0.0,0.0,7.7,97.3,43.0,98.3,98.3,316,259,61,5.0,0,0,100,9,0.171,0.154,0,
13.2.2017,17:50:11.136,5013,13891,26.5,4513,3638,55.3,1.6,1.400,1.400,1.400,1.238,1.200,3833.6,3833.6,3833.6,3228.3,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,32.0,18.0,941.6,9.33,10,11,10,30,42,67.8,116.8,1.175,1.156,65.294,6.118,76.721,7.074,83.794,65,86,29,3.328,1.312,1.496,0.960,1.080,1.096,1.120,3.344,3.328,1664,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.068,1882,45.963,1176.2,1350.0,1058.2,98.0,81.0,0.0,0.0,7.7,100.0,43.0,99.5,99.5,316,259,61,5.0,0,0,100,9,1.006,2.039,0,
13.2.2017,17:50:11.479,5013,13891,26.5,4513,3638,55.3,1.6,1.313,1.400,1.400,1.400,1.200,3631.8,3833.6,3833.6,3833.6,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,38.0,38.0,18.0,941.6,9.33,10,11,10,30,42,67.6,116.6,1.238,1.156,66.471,6.118,82.257,7.074,89.331,65,86,29,3.328,1.312,1.496,0.960,1.088,1.096,1.120,3.328,3.312,1664,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.056,1884,44.630,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,96.8,43.0,96.6,96.6,316,259,61,5.0,0,0,100,9,0.000,0.161,0,
13.2.2017,17:50:11.808,5012,13891,26.5,4513,3638,55.3,1.6,1.400,1.313,1.400,1.313,1.200,3833.6,3631.8,3833.6,3631.8,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,38.0,36.0,18.0,941.6,9.33,10,11,10,30,42,67.6,116.6,1.300,1.156,84.118,6.588,109.353,7.618,116.971,65,86,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.328,1668,No,39,No,No,0.0,0.2,0.2,0.000,0.586,28474,3289,62,62,1.056,1891,44.861,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,100.0,43.0,97.1,97.1,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:12.133,5012,13891,26.5,4513,3638,55.3,1.6,1.400,1.313,1.400,1.313,1.200,3833.6,3631.8,3833.6,3631.8,100.9,1815.9,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,38.0,36.0,18.0,941.6,9.33,10,11,10,30,42,67.8,116.8,1.300,1.150,84.118,7.294,109.353,8.388,117.741,65,86,28,3.328,1.304,1.496,0.960,1.080,1.096,1.120,3.328,3.312,1672,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.068,1893,44.549,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,100.0,43.0,96.4,96.4,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:12.477,5012,13891,26.5,4513,3638,55.3,1.6,1.400,1.400,1.400,1.400,1.200,3805.2,3805.2,3805.2,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,67.8,116.8,1.300,1.150,84.118,6.118,109.353,7.035,116.388,65,86,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.328,1668,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.056,1895,46.925,1163.2,1350.0,1046.3,98.0,82.0,0.0,0.0,7.7,95.9,43.0,101.6,101.6,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:12.805,5012,13891,26.5,4513,3638,55.3,1.6,1.400,1.313,1.400,1.238,1.200,3805.2,3605.0,3805.2,3204.4,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,38.0,32.0,18.0,934.6,9.33,10,11,10,30,42,67.8,116.8,1.300,1.163,84.118,6.118,109.353,7.112,116.465,65,86,28,3.328,1.312,1.496,0.960,1.080,1.104,1.120,3.344,3.328,1664,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.056,1890,44.926,1163.2,1350.0,1046.3,98.0,82.0,0.0,0.0,7.7,100.0,43.0,94.9,94.9,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:13.132,5012,13891,26.5,4513,3638,55.3,1.6,1.238,1.400,1.238,1.400,1.200,3204.4,3805.2,3204.4,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,32.0,38.0,18.0,934.6,9.33,10,11,10,30,42,67.8,116.8,1.294,1.156,91.176,6.588,117.960,7.618,125.577,65,86,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.328,1668,No,39,No,No,0.0,0.1,0.1,0.000,0.088,28474,3289,62,62,1.056,1892,46.735,1163.2,1350.0,1046.3,99.0,81.0,0.0,0.0,7.7,100.0,43.0,101.2,101.2,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:13.462,5012,13891,26.5,4513,3638,55.3,1.6,1.400,1.400,1.313,1.400,1.200,3805.2,3805.2,3605.0,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,36.0,38.0,18.0,934.6,9.33,10,11,10,30,42,67.8,116.8,1.238,1.163,73.529,6.353,90.993,7.385,98.378,65,86,28,3.344,1.312,1.496,0.960,1.088,1.104,1.120,3.344,3.328,1664,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.056,1898,44.272,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,98.3,43.0,95.8,95.8,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:13.790,5012,13891,26.5,4513,3638,55.3,1.6,1.313,1.238,1.400,1.400,1.200,3605.0,3204.4,3805.2,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,36.0,32.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,67.8,116.8,1.337,1.156,65.294,6.353,87.331,7.346,94.676,65,86,28,3.328,1.304,1.496,0.960,1.088,1.104,1.120,3.328,3.328,1672,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.056,1893,45.193,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,94.7,43.0,97.8,97.8,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:14.128,5011,13892,26.5,4513,3639,55.3,1.6,1.400,1.313,1.313,1.400,1.200,3805.2,3605.0,3605.0,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,36.0,38.0,18.0,934.6,9.33,10,11,10,30,42,67.8,116.8,1.325,1.163,70.588,6.588,93.529,7.659,101.188,65,86,28,3.328,1.312,1.496,0.960,1.080,1.104,1.120,3.344,3.328,1675,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.056,1903,46.618,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,100.0,43.0,100.9,100.9,316,259,61,5.0,0,0,100,9,0.187,0.156,0,
13.2.2017,17:50:14.462,5011,13892,26.5,4513,3639,55.3,1.6,1.313,1.400,1.238,1.400,1.200,3605.0,3805.2,3204.4,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,32.0,38.0,18.0,934.6,9.33,10,11,10,30,42,67.8,116.8,1.225,1.163,77.647,6.118,95.118,7.112,102.229,65,86,28,3.328,1.296,1.496,0.960,1.088,1.096,1.120,3.344,3.328,1668,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,62,62,1.056,1898,44.677,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,100.0,43.0,96.7,96.7,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:14.790,5011,13892,26.5,4513,3639,55.3,1.6,1.400,1.238,1.400,1.238,1.200,3805.2,3204.4,3805.2,3204.4,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,32.0,38.0,32.0,18.0,934.6,9.33,10,11,10,30,42,67.9,116.9,1.300,1.156,84.706,6.353,110.118,7.346,117.463,65,86,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,1668,No,39,No,No,0.0,0.1,0.1,0.000,0.224,28474,3289,63,63,1.056,1903,43.541,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,94.2,43.0,94.2,94.2,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:15.128,5011,13892,26.5,4513,3639,55.3,1.6,1.400,1.150,1.400,1.313,1.200,3805.2,2803.9,3805.2,3605.0,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,28.0,38.0,36.0,18.0,934.6,9.33,10,11,10,30,42,68.0,117.0,1.306,1.163,79.412,5.647,103.732,6.565,110.296,65,87,28,3.328,1.312,1.496,0.960,1.088,1.096,1.120,3.344,3.328,1672,No,39,No,No,0.0,0.2,0.2,0.000,0.183,28474,3289,63,63,1.068,1905,45.874,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,100.0,43.0,99.3,99.3,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:15.462,5016,13887,26.5,4513,3639,55.3,1.6,1.238,1.400,1.400,1.313,1.200,3204.4,3805.2,3793.1,3593.4,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,38.0,36.0,18.0,934.6,9.33,10,11,10,30,42,68.0,117.0,1.294,1.156,88.235,5.647,114.154,6.529,120.684,65,87,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.328,1672,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,63,63,1.068,1907,43.534,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,100.0,43.0,94.2,94.2,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:15.790,5010,13893,26.5,4509,3642,55.3,1.6,1.400,1.238,1.400,1.238,1.200,3793.1,3194.2,3793.1,3194.2,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,38.0,32.0,38.0,32.0,18.0,931.6,9.33,10,11,10,30,42,68.0,117.0,1.306,1.156,79.412,6.588,103.732,7.618,111.349,65,87,28,3.328,1.296,1.496,0.960,1.080,1.104,1.120,3.328,3.328,1679,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3289,63,63,1.056,1913,46.460,1163.2,1350.0,1046.3,99.0,81.0,0.0,0.0,7.7,95.9,43.0,100.6,100.6,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:16.126,5010,13893,26.5,4508,3644,55.3,1.6,1.400,1.238,1.400,1.313,1.200,3793.1,3194.2,3793.1,3593.4,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,38.0,32.0,38.0,36.0,18.0,931.6,9.33,10,11,10,30,42,68.0,117.0,1.313,1.150,72.353,6.118,94.963,7.035,101.999,65,87,28,3.328,1.312,1.496,0.960,1.080,1.104,1.120,3.344,3.328,1675,No,39,No,No,0.0,1.7,1.7,0.000,3.160,28474,3290,63,63,1.068,1910,45.716,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,97.2,43.0,99.0,99.0,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:16.462,4982,13921,26.3,4478,3673,54.9,1.6,0.887,1.400,1.400,1.400,1.200,1397.5,3793.1,3793.1,3793.1,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,14.0,38.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,68.0,117.0,1.306,1.156,79.412,5.647,103.732,6.529,110.261,65,87,28,3.328,1.224,1.496,0.960,1.080,1.104,1.120,3.328,3.328,1679,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3290,63,63,1.068,1914,45.230,1176.2,1350.0,1058.2,93.0,78.0,0.0,0.0,7.7,100.0,43.0,97.9,97.9,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:16.790,4982,13921,26.3,4478,3673,54.9,1.6,1.400,1.313,1.400,1.313,1.200,3793.1,3593.4,3793.1,3593.4,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,38.0,36.0,18.0,931.6,9.33,10,11,10,30,42,68.0,117.0,1.294,1.156,89.412,6.353,115.676,7.346,123.022,65,87,28,3.328,1.304,1.496,0.960,1.080,1.096,1.120,3.328,3.312,1675,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3290,63,63,1.068,1915,45.718,1176.2,1350.0,1058.2,98.0,81.0,0.0,0.0,7.7,95.1,43.0,99.0,99.0,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:17.127,4982,13921,26.3,4478,3673,54.9,1.6,1.400,1.238,1.400,1.313,1.200,3793.1,3194.2,3793.1,3593.4,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,38.0,32.0,38.0,36.0,18.0,931.6,9.33,10,11,10,30,42,67.9,116.9,1.300,1.156,84.118,6.118,109.353,7.074,116.426,65,87,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,1675,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3290,63,63,1.068,1920,45.457,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,100.0,43.0,98.4,98.4,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:17.477,4982,13921,26.3,4477,3674,54.9,1.6,1.400,1.238,1.400,0.887,1.200,3793.1,3194.2,3793.1,1397.5,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,38.0,32.0,38.0,14.0,18.0,931.6,9.33,10,11,10,30,42,67.9,116.9,1.300,1.156,84.118,5.882,109.353,6.801,116.154,65,87,28,3.328,1.304,1.496,0.960,1.088,1.104,1.120,3.328,3.312,1679,No,39,No,No,0.0,1.3,1.3,0.000,3.110,28474,3291,63,63,1.056,1921,43.752,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,7.7,100.0,43.0,94.7,94.7,316,259,61,5.0,0,0,100,9,0.000,0.000,0,
13.2.2017,17:50:17.790,4982,13921,26.3,4477,3674,54.9,1.6,1.400,1.400,1.238,1.400,1.200,3793.1,3793.1,3194.2,3793.1,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,32.0,38.0,18.0,931.6,9.33,10,11,10,30,42,67.9,116.9,1.238,1.156,72.941,6.118,90.265,7.074,97.338,65,87,28,3.328,1.304,1.496,0.960,1.088,1.096,1.120,3.328,3.328,1679,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3291,63,63,1.068,1917,45.354,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,95.5,43.0,98.2,98.2,316,259,61,5.0,0,0,100,9,3.352,0.509,0,
13.2.2017,17:50:18.126,4982,13921,26.3,4477,3674,54.9,1.6,1.238,1.400,1.313,1.400,1.200,3194.2,3793.1,3593.4,3793.1,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,36.0,38.0,18.0,931.6,9.33,10,11,10,30,42,67.9,116.9,1.231,1.156,74.706,7.059,91.982,8.162,100.143,65,87,28,3.328,1.304,1.496,0.960,1.088,1.096,1.120,3.328,3.312,1675,No,39,No,No,0.0,0.2,0.2,0.000,0.317,28474,3291,63,63,1.068,1925,45.463,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,100.0,43.0,98.4,98.4,316,259,61,5.0,0,0,100,9,4.281,0.161,0,
13.2.2017,17:50:18.462,4989,13914,26.3,4483,3668,54.9,1.6,1.313,1.400,0.887,0.887,1.200,3593.4,3793.1,1397.5,1397.5,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,14.0,14.0,18.0,931.6,9.33,10,11,10,30,42,68.0,117.0,1.313,1.163,79.412,5.882,104.228,6.838,111.066,65,87,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.312,1679,No,39,No,No,0.0,0.0,0.0,0.000,0.000,28474,3291,64,64,1.068,1927,45.189,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,7.7,100.0,43.0,97.8,97.8,316,259,61,5.0,0,0,100,9,4.426,0.000,0,
