Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","NB VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","NB Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","NB Ratio [x]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","CPU (Tctl) [°C]","CPU Package [°C]","Core Voltage [V]","NB Voltage [V]","Core Current [A]","NB Current [A]","Core Power [W]","NB Power [W]","CPU Total Power [W]","T1 [°C]","Auxiliary [°C]","Motherboard [°C]","VCC3V [V]","Vcore [V]","VIN2 [V]","VIN3 [V]","VIN4 [V]","VIN5 [V]","VIN6 [V]","3VSB [V]","VBAT [V]","Fan1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.2.2017,19:24:3.236,4728,14176,25.0,4465,3687,54.7,0.0,1.313,1.313,1.400,1.400,1.200,3593.4,3593.4,3793.1,3793.1,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,36.0,36.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,67.4,116.4,1.294,1.163,87.059,5.647,112.632,6.565,119.197,65,87,28,3.328,1.288,1.496,0.960,1.088,1.096,1.120,3.328,3.312,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.068,1979,45.747,1176.2,1350.0,1058.2,98.0,81.0,0.0,0.0,6.1,99.1,45.0,100.2,100.2,248,191,49,5.0,0,0,36,5,4.205,4.935,0,
13.2.2017,19:24:3.539,4742,14161,25.0,4474,3678,54.8,0.0,1.400,1.150,1.238,1.238,1.200,3793.1,2794.9,3194.2,3194.2,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,38.0,28.0,32.0,32.0,18.0,931.6,9.33,10,11,10,30,42,67.3,116.3,1.319,1.150,74.706,5.647,98.518,6.494,105.013,65,87,28,3.344,1.312,1.496,0.960,1.080,1.104,1.120,3.328,3.312,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.068,1985,46.229,1176.2,1350.0,1058.2,98.0,81.0,0.0,0.0,6.1,100.0,45.0,100.1,100.1,248,191,49,5.0,0,0,36,5,2.366,0.169,0,
13.2.2017,19:24:3.849,4736,14167,25.0,4473,3678,54.8,0.0,1.313,1.313,1.400,1.400,1.200,3593.4,3593.4,3793.1,3793.1,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,36.0,36.0,38.0,38.0,18.0,931.6,9.33,10,11,10,30,42,67.1,116.1,1.313,1.156,75.882,5.882,99.596,6.801,106.397,65,87,28,3.328,1.312,1.496,0.960,1.080,1.096,1.120,3.328,3.312,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.068,1982,45.861,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,95.8,45.0,99.3,99.3,248,191,53,5.0,0,0,36,5,1.299,2.078,0,
13.2.2017,19:24:4.225,4746,14157,25.1,4482,3669,54.9,0.0,1.400,1.400,1.400,1.238,1.200,3793.1,3793.1,3793.1,3194.2,99.8,1796.7,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,32.0,18.0,931.6,9.33,10,11,10,30,42,67.1,116.1,1.188,1.163,60.588,5.647,71.949,6.565,78.513,65,87,28,3.328,1.328,1.496,0.960,1.080,1.096,1.120,3.328,3.312,2057,No,35,No,No,0.0,4.2,4.2,0.000,0.415,1814,455,67,67,1.056,1982,46.615,1163.2,1350.0,1046.3,98.0,80.0,0.0,0.0,6.1,100.0,45.0,100.9,100.9,249,192,52,5.0,0,0,36,5,5.159,47.005,0,
13.2.2017,19:24:4.564,4750,14153,25.1,4488,3663,55.0,0.0,1.238,1.400,1.238,1.313,1.200,3202.7,3803.2,3202.7,3603.1,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,32.0,36.0,18.0,934.1,9.33,10,11,10,30,42,66.8,115.8,1.313,1.163,75.294,6.118,98.824,7.112,105.935,65,87,28,3.328,1.304,1.496,0.960,1.080,1.096,1.120,3.328,3.312,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.068,1980,46.051,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,96.8,45.0,99.7,99.7,249,192,52,5.0,0,0,36,5,13.252,4.451,0,
13.2.2017,19:24:4.854,4740,14163,25.0,4480,3671,54.9,0.0,1.400,1.400,1.400,1.400,1.200,3803.2,3803.2,3803.2,3803.2,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,38.0,18.0,934.1,9.33,10,11,10,30,42,66.6,115.6,1.300,1.156,84.118,6.118,109.353,7.074,116.426,65,87,28,3.328,1.304,1.496,0.960,1.080,1.096,1.120,3.328,3.328,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.056,1980,47.233,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,100.0,45.0,102.2,102.2,249,192,51,5.0,0,0,36,5,2.213,9.512,0,
13.2.2017,19:24:5.160,4738,14165,25.0,4479,3673,54.9,0.0,1.400,1.400,1.238,1.238,1.200,3803.2,3803.2,3202.7,3202.7,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,32.0,32.0,18.0,934.1,9.33,10,11,10,30,42,66.4,115.4,1.313,1.156,75.294,5.882,98.824,6.801,105.625,65,87,28,3.328,1.304,1.496,0.960,1.080,1.096,1.120,3.344,3.328,2051,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.056,1978,43.931,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,99.9,45.0,95.1,95.1,249,192,50,5.0,0,0,36,5,5.606,0.169,0,
13.2.2017,19:24:5.535,4738,14165,25.0,4479,3673,54.9,0.0,1.238,1.238,1.400,1.400,1.200,3202.7,3202.7,3803.2,3803.2,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,32.0,32.0,38.0,38.0,18.0,934.1,9.33,10,11,10,30,42,66.4,115.4,1.300,1.163,84.118,5.647,109.353,6.565,115.918,65,87,28,3.328,1.304,1.496,0.960,1.088,1.104,1.120,3.328,3.328,2057,No,35,No,No,0.0,0.6,0.6,0.000,0.352,1814,455,67,67,1.056,1984,45.404,1163.2,1350.0,1046.3,99.0,81.0,0.0,0.0,6.1,97.9,45.0,98.3,98.3,249,192,50,5.0,0,0,36,5,0.892,0.293,0,
13.2.2017,19:24:5.828,4745,14158,25.1,4485,3667,55.0,0.0,1.400,1.400,1.313,1.313,1.200,3803.2,3803.2,3603.1,3603.1,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,36.0,36.0,18.0,934.1,9.33,10,11,10,30,42,66.4,115.4,1.300,1.156,84.118,5.882,109.353,6.801,116.154,65,88,28,3.328,1.304,1.496,0.960,1.080,1.096,1.120,3.328,3.312,2063,No,35,No,No,0.0,0.2,0.2,0.000,0.316,1814,455,67,67,1.056,1992,39.853,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.0,98.5,45.0,86.3,86.3,247,190,53,5.0,0,0,36,5,0.707,0.000,0,
13.2.2017,19:24:6.176,4745,14159,25.1,4485,3667,55.0,0.0,1.400,1.238,1.400,1.313,1.200,3803.2,3202.7,3803.2,3603.1,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,32.0,38.0,36.0,18.0,934.1,9.33,10,11,10,30,42,66.4,115.4,1.294,1.150,89.412,7.294,115.676,8.388,124.065,65,88,28,3.328,1.304,1.496,0.960,1.080,1.096,1.120,3.328,3.312,2063,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.056,1991,46.766,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.0,100.0,45.0,101.2,101.2,246,189,52,5.0,0,0,36,5,1.697,0.000,0,
13.2.2017,19:24:6.482,4745,14159,25.1,4485,3667,55.0,0.0,1.400,1.400,1.400,1.400,1.200,3803.2,3803.2,3803.2,3803.2,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,38.0,18.0,934.1,9.33,10,11,10,30,42,66.4,115.4,1.306,1.163,79.412,6.588,103.732,7.659,111.390,65,88,28,3.328,1.304,1.496,0.960,1.088,1.104,1.120,3.328,3.328,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.056,1996,45.064,1163.2,1350.0,1046.3,98.0,82.0,0.0,0.0,6.0,100.0,45.0,97.5,97.5,246,189,52,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:6.780,4743,14161,25.0,4482,3669,54.9,0.0,1.400,1.400,1.400,1.400,1.200,3803.2,3803.2,3803.2,3803.2,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,38.0,18.0,934.1,9.33,10,11,10,30,42,66.4,115.4,1.300,1.156,85.294,5.647,110.882,6.529,117.412,65,88,28,3.328,1.304,1.496,0.960,1.088,1.096,1.120,3.328,3.312,2063,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.056,1990,45.561,1163.2,1350.0,1046.3,98.0,82.0,0.0,0.0,6.0,100.0,45.0,98.6,98.6,248,189,51,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:7.066,4743,14160,25.0,4482,3669,54.9,0.0,1.238,1.238,1.400,1.400,1.200,3202.7,3202.7,3803.2,3803.2,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,32.0,32.0,38.0,38.0,18.0,934.1,9.33,10,11,10,30,42,66.5,115.5,1.225,1.156,77.059,5.647,94.397,6.529,100.926,65,88,28,3.328,1.304,1.496,0.960,1.088,1.096,1.120,3.344,3.328,2057,No,35,No,No,0.0,0.1,0.1,0.000,0.053,1814,455,67,67,1.068,1987,45.727,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,93.0,45.0,99.0,99.0,248,191,52,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:7.377,4743,14160,25.0,4482,3669,54.9,0.0,1.400,1.313,1.313,1.238,1.200,3803.2,3603.1,3603.1,3202.7,100.1,1801.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,36.0,32.0,18.0,934.1,9.33,10,11,10,30,42,66.5,115.5,1.294,1.156,89.412,6.588,115.676,7.618,123.294,65,88,28,3.328,1.296,1.496,0.960,1.088,1.096,1.120,3.328,3.312,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.056,1985,46.801,1163.2,1350.0,1046.3,99.0,81.0,0.0,0.0,6.1,100.0,45.0,101.3,101.3,248,191,52,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:7.670,4743,14160,25.0,4483,3669,54.9,0.0,1.313,1.400,1.400,1.400,1.200,3604.9,3805.2,3805.2,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,66.4,115.4,1.325,1.150,65.882,6.353,87.294,7.306,94.600,65,88,28,3.344,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,2051,No,35,No,No,0.0,0.2,0.2,0.000,0.143,1814,455,67,67,1.056,1992,44.247,1163.2,1350.0,1046.3,99.0,81.0,0.0,0.0,6.1,100.0,45.0,95.8,95.8,248,191,52,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:8.011,4745,14158,25.1,4486,3665,55.0,0.0,1.313,1.400,1.238,1.400,1.200,3604.9,3805.2,3204.4,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,32.0,38.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.300,1.156,84.118,5.882,109.353,6.801,116.154,65,88,28,3.328,1.304,1.496,0.960,1.088,1.096,1.120,3.328,3.328,2051,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,455,67,67,1.068,1987,46.007,1176.2,1350.0,1058.2,96.0,78.0,0.0,1.0,6.1,100.0,45.0,99.6,99.6,249,192,54,5.0,0,0,36,5,1.774,0.000,0,
13.2.2017,19:24:8.344,4747,14156,25.1,4486,3665,55.0,0.0,1.400,1.313,1.400,1.313,1.200,3805.2,3604.9,3805.2,3604.9,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,38.0,36.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.294,1.156,89.412,6.118,115.676,7.074,122.750,65,88,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,2057,No,35,No,No,0.0,0.1,0.1,0.000,0.108,1814,456,67,67,1.056,1987,44.503,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,100.0,45.0,96.3,96.3,249,192,54,5.0,0,0,36,5,5.280,0.000,0,
13.2.2017,19:24:8.649,4747,14156,25.1,4487,3665,55.0,0.0,1.400,1.150,1.238,1.238,1.200,3805.2,2803.8,3204.4,3204.4,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,28.0,32.0,32.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.300,1.156,88.824,5.647,115.471,6.529,122.000,65,88,28,3.344,1.296,1.496,0.960,1.088,1.096,1.120,3.328,3.328,2051,No,35,No,No,0.0,0.7,0.7,0.000,1.431,1814,456,67,67,1.056,1987,45.127,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,100.0,45.0,97.7,97.7,249,192,54,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:8.984,4746,14157,25.1,4487,3665,55.0,0.0,1.238,1.400,1.238,1.400,1.200,3204.4,3805.2,3204.4,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,32.0,38.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.238,1.163,65.882,5.647,81.529,6.565,88.094,65,88,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.328,2051,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.056,1993,43.685,1163.2,1350.0,1046.3,98.0,79.0,0.0,0.0,6.1,100.0,45.0,94.6,94.6,249,192,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:9.319,4746,14157,25.1,4487,3665,55.0,0.0,1.313,1.400,1.238,1.400,1.200,3604.9,3805.2,3204.4,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,32.0,38.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.225,1.156,75.294,5.647,92.235,6.529,98.765,65,88,28,3.328,1.304,1.496,0.960,1.088,1.104,1.120,3.328,3.312,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.056,1994,45.145,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,100.0,45.0,97.7,97.7,249,192,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:9.612,4747,14156,25.1,4487,3664,55.0,0.0,1.400,1.400,1.400,1.400,1.200,3805.2,3805.2,3805.2,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,38.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.300,1.156,84.118,6.118,109.353,7.074,116.426,65,88,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,2057,No,35,No,No,0.0,14.6,14.6,0.000,0.437,1814,456,67,67,1.068,1991,45.445,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,98.6,45.0,98.4,98.4,249,192,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:9.938,4740,14164,25.0,4480,3672,54.9,0.0,1.400,1.313,1.313,1.238,1.200,3805.2,3604.9,3604.9,3204.4,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,36.0,32.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.294,1.156,88.824,6.824,114.915,7.890,122.805,65,88,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.312,2057,No,35,No,No,0.0,17.0,17.0,0.000,0.908,1814,456,67,67,1.056,1989,45.074,1163.2,1350.0,1046.3,98.0,82.0,0.0,0.0,6.1,100.0,45.0,97.6,97.6,249,192,56,5.0,0,0,36,5,0.000,0.281,0,
13.2.2017,19:24:10.236,4739,14164,25.0,4480,3672,54.9,0.0,1.400,1.313,1.313,1.238,1.200,3805.2,3604.9,3604.9,3204.4,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,38.0,36.0,36.0,32.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.313,1.156,79.412,5.647,104.228,6.529,110.757,65,89,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.312,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.068,1989,45.475,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,95.3,45.0,98.4,98.4,249,192,56,5.0,0,0,36,5,0.283,0.000,0,
13.2.2017,19:24:10.562,4739,14164,25.0,4480,3672,54.9,0.0,1.150,1.400,1.313,1.400,1.200,2803.8,3805.2,3604.9,3805.2,100.1,1802.5,100.0,100.0,100.0,100.0,100.0,100.0,28.0,38.0,36.0,38.0,18.0,934.6,9.33,10,11,10,30,42,66.5,115.5,1.250,1.156,61.176,5.647,76.471,6.529,83.000,65,89,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.312,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.056,1990,45.205,1163.2,1350.0,1046.3,99.0,81.0,0.0,0.0,6.1,100.0,45.0,97.8,97.8,249,192,56,5.0,0,0,36,5,0.000,0.153,0,
13.2.2017,19:24:10.882,4739,14164,25.0,4480,3672,54.9,0.0,1.400,1.400,1.313,1.313,1.200,3793.2,3793.2,3593.5,3593.5,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,36.0,36.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.294,1.156,87.647,5.882,113.393,6.801,120.195,65,89,28,3.344,1.304,1.496,0.960,1.080,1.104,1.120,3.344,3.328,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.068,1993,46.068,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,100.0,45.0,99.7,99.7,249,192,56,5.0,0,0,36,5,3.268,8.620,0,
13.2.2017,19:24:11.176,4736,14168,25.0,4479,3672,54.9,0.0,1.400,1.400,1.238,1.238,1.200,3793.2,3793.2,3194.3,3194.3,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,32.0,32.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.225,1.156,74.706,5.647,91.515,6.529,98.044,65,89,28,3.344,1.312,1.496,0.960,1.088,1.096,1.120,3.328,3.328,2051,No,35,No,No,0.0,0.1,0.1,0.000,0.027,1814,456,67,67,1.056,1994,45.074,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,95.2,45.0,97.6,97.6,248,191,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:11.501,4736,14168,25.0,4479,3672,54.9,0.0,1.313,1.400,1.313,1.313,1.200,3593.5,3793.2,3593.5,3593.5,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,36.0,36.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.300,1.144,84.118,7.294,109.353,8.343,117.696,65,89,28,3.328,1.304,1.496,0.960,1.080,1.096,1.120,3.328,3.328,2057,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,68,68,1.068,1988,46.284,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,96.7,45.0,100.2,100.2,248,191,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:11.842,4736,14168,25.0,4479,3672,54.9,0.0,1.313,1.400,1.238,1.400,1.200,3593.5,3793.2,3194.3,3793.2,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,32.0,38.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.313,1.163,79.412,6.118,104.228,7.112,111.340,65,89,28,3.344,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,2051,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.068,1990,45.975,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,100.0,45.0,99.5,99.5,248,191,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:12.195,4736,14168,25.0,4479,3672,54.9,0.0,1.238,1.400,1.238,1.400,1.200,3194.3,3793.2,3194.3,3793.2,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,32.0,38.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.175,1.156,65.294,5.647,76.721,6.529,83.250,65,89,28,3.328,1.304,1.496,0.960,1.088,1.104,1.120,3.344,3.312,2051,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.056,1989,46.515,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,100.0,45.0,100.7,100.7,248,191,56,5.0,0,0,36,5,2.742,0.153,0,
13.2.2017,19:24:12.523,4720,14183,24.9,4462,3689,54.7,0.0,1.238,1.400,1.313,1.400,1.200,3194.3,3793.2,3593.5,3793.2,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,36.0,38.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.231,1.163,76.471,5.882,94.154,6.838,100.993,65,89,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,2046,No,35,No,No,0.0,0.1,0.1,0.000,0.049,1814,456,68,68,1.068,1990,46.029,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,99.2,45.0,99.6,99.6,248,191,56,5.0,0,0,36,5,4.213,0.000,0,
13.2.2017,19:24:12.863,4720,14183,24.9,4462,3689,54.7,0.0,1.238,1.400,1.313,1.400,1.200,3194.3,3793.2,3593.5,3793.2,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,32.0,38.0,36.0,38.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.225,1.156,75.294,5.647,92.235,6.529,98.765,65,89,28,3.328,1.304,1.496,0.960,1.088,1.104,1.120,3.328,3.312,2046,No,35,No,No,0.0,0.1,0.1,0.000,0.036,1814,456,68,68,1.056,1989,45.247,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,99.0,45.0,97.9,97.9,248,191,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:13.195,4718,14186,24.9,4460,3691,54.7,0.0,1.313,1.400,1.313,1.400,1.200,3593.5,3793.2,3593.5,3793.2,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,36.0,38.0,36.0,38.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.175,1.156,64.706,5.882,76.029,6.801,82.831,65,89,28,3.328,1.296,1.496,0.960,1.080,1.096,1.120,3.328,3.312,2051,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,68,68,1.068,1983,45.279,1176.2,1350.0,1058.2,98.0,82.0,0.0,0.0,6.1,98.0,45.0,98.0,98.0,248,191,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:13.536,4718,14186,24.9,4459,3692,54.7,0.0,1.400,1.400,1.400,1.238,1.200,3793.2,3793.2,3793.2,3194.3,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,32.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.313,1.163,79.412,6.588,104.228,7.659,111.887,65,89,28,3.328,1.312,1.496,0.960,1.088,1.104,1.120,3.328,3.328,2046,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.056,1978,44.368,1163.2,1350.0,1046.3,99.0,81.0,0.0,0.0,6.1,100.0,45.0,96.5,96.5,248,191,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:13.879,4718,14186,24.9,4460,3692,54.7,0.0,1.400,1.400,1.400,1.313,1.200,3793.2,3793.2,3793.2,3593.5,99.8,1796.8,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,38.0,36.0,18.0,931.7,9.33,10,11,10,30,42,66.6,115.6,1.294,1.156,89.412,5.882,115.676,6.801,122.478,65,89,28,3.328,1.312,1.496,0.960,1.080,1.096,1.120,3.328,3.328,2046,No,35,No,No,0.0,0.0,0.0,0.000,0.023,1814,456,68,68,1.056,1973,46.227,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,98.1,45.0,100.1,100.1,248,191,56,5.0,0,0,36,5,0.000,0.000,0,
13.2.2017,19:24:14.189,4717,14187,24.9,4459,3693,54.7,0.0,1.400,1.400,1.313,1.400,1.200,3805.1,3805.1,3604.8,3805.1,100.1,1802.4,100.0,100.0,100.0,100.0,100.0,100.0,38.0,38.0,36.0,38.0,18.0,934.6,9.33,10,11,10,30,42,66.8,115.8,1.300,1.163,89.412,5.882,116.235,6.838,123.074,65,89,28,3.328,1.304,1.496,0.960,1.080,1.104,1.120,3.328,3.328,2040,No,35,No,No,0.0,0.0,0.0,0.000,0.000,1814,456,67,67,1.056,1965,44.479,1163.2,1350.0,1046.3,98.0,81.0,0.0,0.0,6.1,100.0,45.0,95.7,95.7,248,191,56,5.0,0,0,36,5,0.000,0.000,0,
